epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,29882.9,1.14153,1.03323,1.43811,0.86624,0.88963,0.92227,0.58287,1.19549,0.7202,1.45355,0.002476,0.002476,0.002476
78,30263.4,1.1147,1.00588,1.41176,0.90762,0.86603,0.93375,0.59429,1.20809,0.67902,1.4653,0.002377,0.002377,0.002377
79,30645.6,1.13305,1.01203,1.42926,0.88744,0.87002,0.91603,0.58582,1.18545,0.74287,1.43277,0.002278,0.002278,0.002278
80,31026.6,1.13829,1.01769,1.4325,0.86061,0.90077,0.9373,0.5906,1.19234,0.70292,1.43392,0.002179,0.002179,0.002179
81,31406.8,1.12573,1.01732,1.42499,0.88234,0.89495,0.9285,0.59435,1.21317,0.68571,1.47276,0.00208,0.00208,0.00208
82,31787.7,1.09459,0.99897,1.40841,0.85719,0.86347,0.90439,0.56859,1.20136,0.74536,1.4732,0.001981,0.001981,0.001981
83,32184.6,1.09942,1.00398,1.42106,0.88753,0.89588,0.93825,0.58418,1.19456,0.66913,1.46988,0.001882,0.001882,0.001882
84,32973.3,1.11246,0.99308,1.41573,0.88683,0.89306,0.9273,0.57953,1.22227,0.68983,1.47671,0.001783,0.001783,0.001783
85,33761,1.09782,0.99147,1.40796,0.88752,0.88315,0.93091,0.59656,1.20288,0.67072,1.4856,0.001684,0.001684,0.001684
86,34222.1,1.10467,0.98263,1.41731,0.88199,0.89625,0.92999,0.59041,1.19791,0.67882,1.4692,0.001585,0.001585,0.001585
87,34593.5,1.10864,0.98412,1.41631,0.88147,0.89453,0.92918,0.58287,1.186,0.70031,1.47002,0.001486,0.001486,0.001486
88,34965.8,1.09192,0.95708,1.40322,0.86733,0.89334,0.92749,0.59306,1.19425,0.68475,1.48426,0.001387,0.001387,0.001387
89,35336.5,1.08818,0.96075,1.40452,0.90292,0.89339,0.93413,0.59483,1.19935,0.67365,1.47578,0.001288,0.001288,0.001288
90,35708,1.08154,0.97742,1.39893,0.8929,0.8756,0.92302,0.58575,1.20894,0.69629,1.47031,0.001189,0.001189,0.001189
91,36079.7,1.07465,0.97305,1.3976,0.86165,0.86557,0.91926,0.58142,1.20039,0.71157,1.45423,0.00109,0.00109,0.00109
92,36451.5,1.0965,0.96209,1.40083,0.90271,0.86016,0.91724,0.58105,1.2127,0.70414,1.49559,0.000991,0.000991,0.000991
93,36826.3,1.07838,0.9514,1.39425,0.88715,0.87805,0.92483,0.58967,1.20389,0.68924,1.46613,0.000892,0.000892,0.000892
94,37198.3,1.07672,0.94412,1.39692,0.88816,0.86246,0.92501,0.5836,1.22545,0.69962,1.48429,0.000793,0.000793,0.000793
95,37577.8,1.07547,0.93888,1.38908,0.86549,0.88344,0.9223,0.59007,1.19622,0.68876,1.46596,0.000694,0.000694,0.000694
96,37953.6,1.08237,0.95624,1.40393,0.90392,0.85167,0.91925,0.58592,1.18819,0.69001,1.4777,0.000595,0.000595,0.000595
97,38326.2,1.07494,0.9422,1.39144,0.86252,0.9019,0.92597,0.59651,1.18785,0.66459,1.47033,0.000496,0.000496,0.000496
98,38699,1.08188,0.93059,1.39169,0.87508,0.86877,0.92053,0.59206,1.17692,0.68028,1.43787,0.000397,0.000397,0.000397
99,39072.8,1.05876,0.93359,1.38607,0.85885,0.88315,0.91903,0.58496,1.19795,0.69607,1.47017,0.000298,0.000298,0.000298
100,39458.6,1.06385,0.93659,1.39717,0.87563,0.86804,0.92559,0.58929,1.19282,0.68012,1.45915,0.000199,0.000199,0.000199
