epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,12405.3,1.18825,1.2757,1.51109,0.86999,0.81641,0.86488,0.54086,1.26447,0.92714,1.56753,0.001684,0.001684,0.001684
86,12548.1,1.20448,1.29596,1.52801,0.90779,0.81432,0.88724,0.56288,1.2311,0.9134,1.55127,0.001585,0.001585,0.001585
87,12692.9,1.17904,1.27421,1.50979,0.8855,0.80953,0.87723,0.54821,1.25776,0.93088,1.56349,0.001486,0.001486,0.001486
88,12835.9,1.19542,1.22713,1.51696,0.87734,0.81322,0.87705,0.54556,1.26404,0.92613,1.55595,0.001387,0.001387,0.001387
89,12980.7,1.18444,1.25707,1.51411,0.87512,0.81592,0.8793,0.54251,1.27306,0.9362,1.56231,0.001288,0.001288,0.001288
90,13127.7,1.17491,1.25203,1.49859,0.91006,0.79542,0.88684,0.55651,1.24856,0.91208,1.5437,0.001189,0.001189,0.001189
91,13270.3,1.17124,1.23366,1.50074,0.90883,0.82535,0.88618,0.56131,1.2498,0.90976,1.54316,0.00109,0.00109,0.00109
92,13414.3,1.16946,1.25863,1.49422,0.89257,0.80792,0.86921,0.55292,1.23456,0.91687,1.54204,0.000991,0.000991,0.000991
93,13557.1,1.18099,1.23928,1.5118,0.87881,0.81935,0.87834,0.55474,1.22355,0.90153,1.53379,0.000892,0.000892,0.000892
94,13702.2,1.17353,1.22017,1.50202,0.88254,0.82422,0.88943,0.55164,1.25233,0.89871,1.54347,0.000793,0.000793,0.000793
95,13847.5,1.17021,1.23414,1.50571,0.88688,0.81986,0.88113,0.55368,1.24717,0.90369,1.55095,0.000694,0.000694,0.000694
96,13989.5,1.17576,1.22562,1.51189,0.86641,0.82524,0.87731,0.55648,1.23475,0.89789,1.53152,0.000595,0.000595,0.000595
97,14135,1.18059,1.24175,1.51169,0.87272,0.80832,0.88266,0.55826,1.22566,0.90803,1.52765,0.000496,0.000496,0.000496
98,14278.1,1.17109,1.24557,1.50567,0.87639,0.81673,0.88396,0.55404,1.23582,0.90456,1.52853,0.000397,0.000397,0.000397
99,14422.5,1.14974,1.21505,1.48515,0.87646,0.82253,0.89351,0.56384,1.23247,0.89256,1.53362,0.000298,0.000298,0.000298
100,14568.1,1.14852,1.21348,1.48558,0.88481,0.82253,0.88078,0.55281,1.23836,0.90737,1.5366,0.000199,0.000199,0.000199
